Host Since,Host Listings Count,Host Total Listings Count,Calculated host listings count,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Weekly Price,Monthly Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,First Review,Last Review,Reviews per Month,Review Scores Rating,Property Type_Building,Property Type_Unit,Room Type_Entire home/apt,Room Type_Private room,Room Type_Shared room,Bed Type_Other,Bed Type_Real Bed,Cancellation Policy_flexible,Cancellation Policy_moderate,Cancellation Policy_strict
2013-08-13,2,2,2,40.81103471797389,-73.95796541425636,2,1,1,1,45.0,524.0,1350.0,0.0,20.0,1,0.0,7,1125,3,2014-01-22,2015-12-13,0.08,100.0,0,1,0,1,0,0,1,0,1,0
2016-08-15,2,2,2,40.72784933973394,-73.9941015468027,4,1,1,3,75.0,525.0,2250.0,0.0,15.0,1,44.0,1,1125,13,2017-01-01,2017-04-27,3.15,90.0,0,1,0,1,0,0,1,0,1,0
2011-12-05,3,3,2,40.721035779130695,-73.99497979507166,2,1,1,1,145.0,1015.0,4350.0,0.0,25.0,1,0.0,1,30,26,2016-11-08,2017-04-19,4.41,97.0,0,1,0,1,0,0,1,0,0,1
2014-07-16,2,2,2,40.70977767123783,-73.90773779720934,2,1,1,1,45.0,315.0,1250.0,200.0,0.0,1,5.0,3,1125,4,2015-11-02,2017-01-29,0.22,100.0,0,1,0,1,0,0,1,0,0,1
2015-12-21,33,33,33,40.72137029238738,-73.99428999102932,1,0,1,1,69.0,483.0,2070.0,0.0,0.0,1,0.0,1,29,68,2015-12-26,2017-03-06,4.11,79.0,1,0,0,1,0,0,1,0,1,0
2015-12-21,33,33,33,40.722862871546326,-73.9947134605122,1,0,1,1,69.0,483.0,2070.0,0.0,0.0,1,0.0,1,1125,15,2016-02-12,2017-03-09,1.0,77.0,1,0,0,1,0,0,1,0,1,0
2016-08-23,1,1,1,40.72275033885284,-73.99557724595597,2,1,0,1,124.0,868.0,3720.0,0.0,0.0,1,0.0,2,7,1,2016-09-30,2016-09-30,0.14,100.0,0,1,1,0,0,1,0,1,0,0
2012-06-03,2,2,2,40.722636843466205,-73.99564402697229,4,1,2,2,275.0,1925.0,8250.0,500.0,70.0,4,10.0,1,1125,227,2013-05-17,2017-04-27,4.7,89.0,0,1,1,0,0,0,1,0,0,1
2012-06-12,1,1,1,40.72063861467827,-73.99671880052938,5,2,3,3,385.0,2695.0,9800.0,0.0,100.0,1,0.0,1,1125,108,2015-02-20,2017-04-22,4.03,90.0,0,1,1,0,0,0,1,0,0,1
2015-11-11,1,1,1,40.71368412505723,-73.9568901582935,6,1,2,3,299.0,2093.0,8970.0,369.0,166.0,6,39.0,1,1125,2,2015-12-13,2016-03-09,0.12,90.0,0,1,1,0,0,0,1,0,0,1
2010-04-11,1,1,1,40.717631313628544,-73.94563416162795,6,1,2,3,300.0,2100.0,9000.0,500.0,100.0,4,25.0,3,1125,4,2016-12-06,2017-04-19,0.8,100.0,0,1,1,0,0,0,1,0,0,1
2015-09-15,1,1,1,40.71399134728236,-73.9475613506458,2,2,1,1,170.0,1190.0,5100.0,0.0,0.0,1,10.0,1,15,1,2017-01-01,2017-01-01,0.24,40.0,1,0,0,1,0,0,1,0,0,1
2017-02-22,1,1,1,40.70729737722014,-73.94024374805461,2,1,1,1,90.0,630.0,2700.0,0.0,0.0,1,0.0,1,2,2,2017-04-15,2017-04-30,2.0,100.0,0,1,0,1,0,0,1,0,1,0
2013-05-08,1,1,1,40.707941610140246,-73.93976336834672,1,2,1,1,35.0,245.0,1050.0,0.0,0.0,1,0.0,5,16,1,2016-07-21,2016-07-21,0.1,80.0,0,1,0,1,0,0,1,1,0,0
2012-02-21,8,8,8,40.76455962085042,-73.92390893737488,2,2,1,1,69.0,483.0,2070.0,100.0,20.0,1,20.0,3,1125,8,2016-08-01,2017-01-24,0.87,90.0,1,0,0,1,0,0,1,0,0,1
2013-07-30,1,1,1,40.7650510998665,-73.9240768911575,2,1,1,1,117.0,819.0,3510.0,0.0,35.0,2,10.0,8,14,2,2016-09-24,2017-01-08,0.27,100.0,0,1,1,0,0,0,1,0,1,0
2016-11-12,4,4,4,40.75924522364261,-73.92647943245359,2,1,1,1,49.0,343.0,1470.0,0.0,12.0,1,0.0,1,1125,13,2016-12-04,2017-04-18,2.57,92.0,1,0,0,1,0,0,1,0,0,1
2015-09-14,5,5,5,40.77229137052499,-73.9162788585058,2,1,1,1,55.0,385.0,1650.0,100.0,15.0,1,20.0,1,1125,56,2015-09-21,2017-04-22,2.85,90.0,1,0,0,1,0,0,1,0,0,1
2016-11-12,4,4,4,40.75807126447774,-73.92681939542933,3,1,1,1,49.0,343.0,1470.0,0.0,12.0,2,30.0,1,1125,27,2016-12-06,2017-04-26,5.44,95.0,1,0,0,1,0,0,1,0,0,1
2013-12-09,1,1,1,40.71744331878617,-74.0150453002297,2,1,1,1,450.0,3150.0,13500.0,450.0,80.0,1,0.0,2,1125,5,2015-05-14,2016-10-16,0.21,95.0,0,1,1,0,0,0,1,0,1,0
2014-05-08,2,2,2,40.69330043946351,-73.94024990977405,6,2,3,3,248.0,1736.0,4750.0,0.0,125.0,6,25.0,3,365,56,2014-08-08,2017-04-12,1.68,89.0,1,0,1,0,0,0,1,0,0,1
2012-01-23,1,1,1,40.68353242217793,-73.93478257914366,2,1,1,1,150.0,1050.0,4500.0,0.0,0.0,1,0.0,5,1125,1,2016-07-19,2016-07-19,0.1,80.0,0,1,1,0,0,0,1,1,0,0
2014-05-26,1,1,1,40.69476409274206,-73.92943054742656,3,1,1,1,125.0,875.0,3750.0,0.0,0.0,2,25.0,5,1125,7,2016-06-06,2017-04-06,0.63,89.0,0,1,1,0,0,0,1,0,1,0
2013-08-07,1,1,1,40.71705593946306,-73.99875661781894,2,1,1,1,105.0,790.0,3150.0,100.0,20.0,1,0.0,2,1125,36,2015-07-19,2017-04-16,1.65,96.0,0,1,0,1,0,0,1,0,0,1
2015-02-08,1,1,1,40.716099650827296,-73.99827940981521,2,1,1,1,140.0,980.0,4200.0,150.0,25.0,1,0.0,3,1125,16,2016-11-06,2017-04-24,2.68,88.0,0,1,1,0,0,0,1,0,0,1
2015-12-09,3,3,1,40.718439317695285,-74.0022844188921,3,1,1,2,152.0,1064.0,4560.0,0.0,60.0,1,0.0,3,1125,5,2015-12-30,2016-05-28,0.31,100.0,0,1,1,0,0,0,1,1,0,0
2015-10-08,1,1,1,40.7159082088953,-73.99488277197572,1,1,1,1,69.0,483.0,1650.0,0.0,0.0,1,0.0,6,90,6,2015-12-12,2017-04-28,0.35,100.0,0,1,0,1,0,0,1,0,0,1
2015-10-29,1,1,1,40.714233061262135,-73.99442052251801,2,1,1,1,100.0,700.0,3000.0,0.0,50.0,1,0.0,3,1125,15,2017-01-16,2017-04-01,4.13,95.0,0,1,1,0,0,0,1,0,1,0
2012-01-16,7,7,5,40.71559675568897,-73.9995830228071,3,1,2,2,325.0,2275.0,3555.0,0.0,75.0,1,0.0,3,90,7,2014-03-12,2017-02-20,0.18,63.0,0,1,1,0,0,0,1,0,0,1
2013-08-02,1,1,1,40.71608415019719,-73.98961525727424,2,1,1,1,179.0,1253.0,5370.0,100.0,0.0,1,0.0,3,1125,114,2013-09-13,2017-04-17,2.57,88.0,0,1,1,0,0,0,1,0,0,1
2013-08-26,1,1,1,40.71351502126683,-73.99574824999787,2,1,1,1,200.0,1400.0,6000.0,100.0,50.0,2,50.0,2,30,3,2016-07-31,2016-09-06,0.32,100.0,0,1,1,0,0,0,1,0,1,0
2014-04-14,3,3,3,40.714182375029374,-73.9929547989878,2,1,1,1,120.0,840.0,1800.0,0.0,0.0,1,50.0,3,1125,5,2014-06-12,2016-11-30,0.14,100.0,0,1,0,1,0,0,1,1,0,0
2015-12-21,1,1,1,40.71585847168907,-73.99705798258255,2,1,1,1,72.0,504.0,2160.0,0.0,20.0,1,30.0,1,1125,21,2015-12-28,2016-09-05,1.28,90.0,0,1,0,1,0,0,1,0,0,1
2015-05-08,1,1,1,40.715185086506,-73.99931826867513,2,1,1,1,350.0,2450.0,10500.0,0.0,80.0,1,0.0,1,1125,12,2016-08-20,2017-04-24,1.4,88.0,0,1,1,0,0,0,1,0,0,1
2015-05-14,3,3,3,40.83180248006737,-73.94588099189203,1,1,1,1,40.0,280.0,1200.0,0.0,30.0,1,0.0,5,1125,6,2016-10-05,2017-04-01,0.85,100.0,0,1,0,1,0,0,1,0,0,1
2013-02-04,1,1,1,40.826812196797405,-73.94260379521222,2,1,1,1,35.0,230.0,1050.0,0.0,50.0,1,0.0,5,1125,2,2016-01-09,2016-02-02,0.12,100.0,0,1,0,1,0,0,1,1,0,0
2012-10-18,2,2,2,40.824075602084505,-73.94642598211435,5,2,2,2,210.0,1470.0,6300.0,0.0,0.0,1,0.0,3,27,1,2017-01-01,2017-01-01,0.24,100.0,0,1,0,1,0,0,1,1,0,0
2016-02-04,1,1,1,40.82472414361491,-73.94952351231349,1,1,1,1,36.0,252.0,1080.0,0.0,10.0,1,0.0,3,1125,2,2016-06-14,2016-07-05,0.18,100.0,0,1,0,1,0,0,1,1,0,0
2012-11-17,1,1,1,40.81766654245186,-73.94051454152593,2,1,1,1,69.0,483.0,2070.0,100.0,60.0,1,0.0,1,10,2,2017-04-11,2017-04-20,2.0,80.0,0,1,1,0,0,0,1,0,0,1
2016-05-30,1,1,1,40.80514677181782,-73.95594561113212,1,1,1,1,79.0,553.0,2370.0,0.0,0.0,1,0.0,3,21,27,2016-06-06,2017-04-23,2.43,99.0,0,1,0,1,0,0,1,0,1,0
2013-10-03,3,3,3,40.806882578310834,-73.94931884964706,2,1,1,1,90.0,630.0,2400.0,100.0,30.0,1,0.0,3,30,1,2015-10-14,2015-10-14,0.05,100.0,0,1,0,1,0,0,1,0,0,1
2014-09-21,1,1,1,40.82210382883137,-73.94467215909064,2,1,0,1,144.0,780.0,2300.0,0.0,60.0,2,40.0,3,1125,67,2014-09-28,2017-04-28,2.12,91.0,0,1,1,0,0,0,1,0,0,1
2014-04-01,4,4,4,40.821761234194575,-73.95404433903353,3,1,1,2,49.0,343.0,1470.0,0.0,5.0,1,24.0,1,1125,49,2014-05-10,2017-01-02,1.35,83.0,0,1,0,1,0,0,1,0,0,1
2016-03-03,2,2,2,40.81076289126218,-73.94481718044871,5,1,2,2,185.0,1295.0,5550.0,0.0,180.0,2,0.0,3,14,6,2016-09-22,2017-01-01,0.8,95.0,0,1,1,0,0,0,1,0,0,1
2014-03-28,1,1,1,40.81214280818895,-73.95169712955382,5,1,1,2,92.0,644.0,2760.0,300.0,80.0,2,20.0,2,1125,69,2014-09-17,2017-04-30,2.15,79.0,0,1,1,0,0,0,1,0,0,1
2014-10-03,1,1,1,40.81774808224964,-73.94521720582256,4,1,0,1,90.0,400.0,1800.0,95.0,68.0,2,25.0,1,1125,59,2014-12-08,2017-02-19,2.01,83.0,0,1,1,0,0,0,1,0,0,1
2013-12-28,1,1,1,40.81468650630367,-73.9488710428191,2,1,1,1,75.0,525.0,2250.0,0.0,0.0,1,0.0,1,3,1,2016-03-31,2016-03-31,0.08,80.0,0,1,0,1,0,0,1,1,0,0
2016-05-24,1,1,1,40.79530814352078,-73.967108906864,2,1,0,1,170.0,1190.0,5100.0,0.0,0.0,2,200.0,1,1125,1,2016-09-18,2016-09-18,0.13,100.0,0,1,1,0,0,0,1,1,0,0
2015-10-26,2,2,2,40.79297755829254,-73.97225748525894,2,1,1,1,100.0,700.0,3000.0,250.0,70.0,1,0.0,3,60,14,2016-09-13,2017-04-15,1.8,96.0,0,1,0,1,0,0,1,0,1,0
2015-07-03,1,1,1,40.784693134227176,-73.97380408583162,6,1,2,4,320.0,2240.0,9600.0,300.0,160.0,4,30.0,2,30,33,2016-01-02,2017-04-23,2.03,87.0,1,0,1,0,0,0,1,0,0,1
2015-11-22,1,1,1,40.773810218670825,-73.98876962775833,2,1,0,1,150.0,1050.0,4500.0,0.0,50.0,1,0.0,5,10,4,2016-06-24,2016-12-01,0.38,95.0,0,1,1,0,0,0,1,0,1,0
2014-03-06,2,2,2,40.78259302926488,-73.97656787657378,2,1,1,1,120.0,950.0,2300.0,0.0,100.0,1,45.0,2,1125,2,2015-10-12,2015-10-27,0.11,100.0,0,1,0,1,0,0,1,1,0,0
2016-03-31,1,1,1,40.77742588054801,-73.98228553634932,3,1,0,2,190.0,1330.0,5700.0,400.0,100.0,2,50.0,3,1125,45,2016-06-16,2017-04-15,4.19,99.0,0,1,1,0,0,0,1,0,0,1
2016-08-04,1,1,1,40.77721607840286,-73.9842259978862,6,1,2,2,425.0,2975.0,12750.0,500.0,150.0,4,35.0,4,1125,10,2016-09-06,2017-04-18,1.24,96.0,0,1,1,0,0,0,1,0,0,1
2016-11-11,1,1,1,40.78606649788802,-73.97256077100015,4,1,1,2,185.0,1295.0,5550.0,300.0,100.0,2,35.0,2,1125,3,2017-03-27,2017-04-18,2.31,87.0,0,1,1,0,0,0,1,0,0,1
2015-07-30,1,1,1,40.80115091951499,-73.96743425002845,2,1,1,1,95.0,665.0,2850.0,0.0,0.0,1,0.0,1,10,8,2015-10-26,2016-09-11,0.43,100.0,0,1,0,1,0,0,1,1,0,0
2016-03-09,1,1,1,40.80319431219636,-73.96614970341145,3,1,1,2,212.0,1484.0,6360.0,0.0,50.0,4,100.0,2,5,17,2016-05-21,2017-04-25,1.46,96.0,0,1,1,0,0,0,1,0,1,0
2015-12-26,1,1,1,40.80114042963172,-73.96772470888179,4,2,3,3,160.0,1120.0,4800.0,500.0,100.0,3,50.0,5,30,3,2016-07-15,2016-08-17,0.31,100.0,0,1,1,0,0,0,1,0,0,1
2016-11-28,5,5,5,40.79381144460056,-73.9715149740312,5,1,1,2,29.0,203.0,870.0,200.0,40.0,4,30.0,1,1125,9,2017-01-04,2017-04-18,2.23,91.0,0,1,0,1,0,0,1,0,0,1
2013-02-05,1,1,1,40.78152194328517,-73.97249196721856,3,1,1,1,249.0,1743.0,7470.0,300.0,79.0,1,0.0,2,1125,9,2016-10-23,2017-04-03,1.39,100.0,0,1,1,0,0,0,1,0,0,1
2011-10-08,1,1,1,40.8013269386061,-73.9657394542251,1,1,1,1,60.0,420.0,1800.0,0.0,0.0,1,0.0,4,1125,5,2015-06-20,2015-07-22,0.22,92.0,0,1,0,1,0,0,1,0,1,0
2014-02-09,1,1,1,40.78633238566895,-73.97113451866869,2,1,1,1,215.0,1505.0,6450.0,350.0,47.0,1,0.0,4,1125,12,2016-05-26,2017-03-13,1.05,100.0,0,1,1,0,0,0,1,0,0,1
2011-03-06,2,2,1,40.79510402666072,-73.9770132803037,3,1,1,2,190.0,1330.0,5700.0,400.0,95.0,2,25.0,2,14,26,2014-05-09,2017-01-03,0.71,94.0,0,1,1,0,0,0,1,0,0,1
2012-01-08,1,1,1,40.79913031411606,-73.96057317742056,2,1,1,1,60.0,420.0,1800.0,0.0,0.0,1,15.0,2,2,19,2012-09-04,2015-09-23,0.33,97.0,0,1,0,1,0,0,1,0,1,0
2012-11-27,3,3,3,40.800086511676746,-73.97008733382228,4,1,1,2,130.0,910.0,3900.0,0.0,75.0,1,25.0,1,1125,39,2014-06-29,2016-10-25,1.12,96.0,0,1,1,0,0,0,1,0,0,1
2010-08-11,1,1,1,40.7372808955466,-74.00772728094158,2,1,1,1,95.0,665.0,2700.0,100.0,60.0,2,300.0,5,1125,4,2015-12-18,2016-02-21,0.24,100.0,0,1,1,0,0,0,1,0,0,1
2011-07-07,10,10,1,40.73067953213688,-74.00418853911677,2,1,1,1,255.0,1785.0,7650.0,400.0,95.0,1,0.0,3,1125,6,2016-07-20,2017-04-16,0.62,83.0,0,1,1,0,0,0,1,0,0,1
2016-01-16,1,1,1,40.73581015448889,-74.00665925989593,4,2,2,2,185.0,1295.0,5550.0,0.0,100.0,1,0.0,2,7,3,2017-04-14,2017-04-18,3.0,100.0,0,1,1,0,0,0,1,1,0,0
2012-06-01,1,1,1,40.736295601871134,-74.00316616536985,4,1,2,2,250.0,1750.0,7500.0,500.0,100.0,1,0.0,3,1125,5,2015-08-03,2017-01-01,0.23,88.0,0,1,1,0,0,0,1,0,1,0
2013-10-22,1,1,1,40.736669516882,-74.00911378591984,2,1,1,1,150.0,1050.0,4500.0,200.0,100.0,1,15.0,3,30,1,2016-11-07,2016-11-07,0.17,100.0,0,1,0,1,0,0,1,0,0,1
2010-08-16,1,1,1,40.73836391541396,-74.00447809406724,6,1,2,3,395.0,2765.0,8750.0,0.0,100.0,4,75.0,2,730,198,2010-09-28,2017-04-30,2.46,94.0,0,1,1,0,0,0,1,0,0,1
2014-04-13,1,1,1,40.73408311943684,-74.00262690654381,4,1,2,2,250.0,1750.0,7500.0,200.0,120.0,4,20.0,2,1125,5,2016-08-09,2016-09-20,0.56,100.0,0,1,1,0,0,1,0,0,0,1
2016-03-22,1,1,1,40.73331223371849,-74.00967054182524,3,1,1,2,180.0,1260.0,5400.0,700.0,100.0,1,0.0,7,1125,2,2016-05-04,2017-04-10,0.16,100.0,0,1,1,0,0,0,1,0,0,1
2013-01-02,1,1,1,40.79483526532739,-73.97465523411718,2,1,0,1,145.0,900.0,4350.0,200.0,80.0,1,0.0,2,1125,10,2015-08-18,2016-10-19,0.48,98.0,0,1,1,0,0,0,1,0,1,0
2012-03-08,1,1,1,40.842688553783866,-73.93605021295652,2,1,1,1,110.0,770.0,3300.0,0.0,99.0,1,10.0,1,1125,28,2015-09-07,2017-04-30,1.39,95.0,0,1,0,1,0,0,1,0,1,0
2011-12-21,1,1,1,40.84463156596537,-73.93518032636705,2,1,1,1,42.0,294.0,1260.0,100.0,20.0,1,0.0,5,60,34,2012-01-04,2017-04-02,0.52,89.0,0,1,0,1,0,0,1,0,1,0
2011-01-25,2,2,2,40.83493765946392,-73.93869127079813,6,1,3,3,341.0,2387.0,10000.0,0.0,75.0,4,75.0,3,30,13,2013-05-23,2017-04-30,0.27,98.0,0,1,1,0,0,0,1,0,0,1
2012-08-06,1,1,1,40.83285309740801,-73.9393070765518,2,1,1,1,70.0,490.0,2100.0,0.0,0.0,1,0.0,5,1125,82,2012-08-19,2017-04-15,1.43,90.0,0,1,0,1,0,0,1,0,0,1
2015-10-08,1,1,1,40.84368065096272,-73.94103147282502,2,1,1,1,84.0,588.0,2520.0,0.0,75.0,1,0.0,3,14,5,2016-01-07,2017-01-01,0.31,100.0,0,1,1,0,0,0,1,0,0,1
2013-06-26,1,1,1,40.73896085561032,-74.00522448720842,2,1,1,1,250.0,1750.0,7500.0,0.0,0.0,1,0.0,4,1125,4,2013-09-10,2014-04-20,0.09,90.0,0,1,1,0,0,0,1,0,0,1
2014-01-20,1,1,1,40.73123404386483,-74.00428148708532,5,1,2,2,200.0,999.0,6000.0,0.0,50.0,1,0.0,5,1125,1,2014-08-30,2014-08-30,0.03,80.0,0,1,1,0,0,0,1,1,0,0
2016-11-25,1,1,1,40.7333941217473,-74.00126938318095,4,1,1,1,180.0,1260.0,5400.0,0.0,85.0,2,15.0,5,21,6,2016-12-19,2017-04-25,1.32,93.0,0,1,1,0,0,0,1,0,1,0
2015-06-01,1,1,1,40.73379774375096,-74.00724740155057,2,1,1,1,110.0,825.0,2200.0,300.0,65.0,1,25.0,2,60,34,2015-10-04,2017-04-22,1.76,93.0,0,1,0,1,0,0,1,0,0,1
2012-08-20,1,1,1,40.73426835388004,-74.002650767784,4,1,2,2,245.0,1715.0,7350.0,500.0,150.0,1,0.0,7,7,4,2016-05-01,2017-01-11,0.33,90.0,0,1,1,0,0,0,1,1,0,0
2014-07-09,1,1,1,40.734956245158685,-74.000051362998,2,1,0,1,200.0,1400.0,3600.0,0.0,150.0,1,0.0,7,1125,32,2014-09-15,2017-04-18,1.0,89.0,0,1,1,0,0,1,0,0,0,1
2015-11-18,1,1,1,40.730806554733725,-74.00518270722038,4,1,2,2,271.0,1897.0,8130.0,0.0,50.0,4,80.0,1,1125,39,2016-10-19,2017-04-21,5.94,87.0,0,1,1,0,0,0,1,0,0,1
2014-09-15,1,1,1,40.73116128263682,-74.00211641511441,2,1,1,1,166.0,1162.0,4980.0,200.0,100.0,1,0.0,1,1125,2,2016-09-15,2016-09-25,0.26,90.0,0,1,0,1,0,0,1,0,0,1
2014-12-02,1,1,1,40.73078195622218,-74.0024877134627,2,1,1,1,230.0,1610.0,6900.0,0.0,0.0,1,0.0,3,1125,29,2015-02-15,2017-04-09,1.08,94.0,0,1,1,0,0,0,1,0,1,0
2012-01-27,1,1,1,40.73854016080131,-74.0014705196474,2,1,0,1,295.0,2065.0,8850.0,500.0,100.0,2,150.0,5,1125,4,2015-05-30,2015-10-24,0.17,100.0,0,1,1,0,0,0,1,0,1,0
2015-03-12,1,1,1,40.8532224341005,-73.93563127995029,2,1,1,1,89.0,700.0,2500.0,0.0,225.0,2,100.0,2,1125,2,2016-11-26,2017-04-16,0.38,70.0,0,1,1,0,0,0,1,1,0,0
2013-07-25,7,7,1,40.83734817778916,-73.94350634058289,6,1,1,4,70.0,490.0,2100.0,0.0,15.0,1,10.0,2,28,30,2016-08-19,2017-04-14,3.49,92.0,0,1,0,1,0,0,1,0,1,0
2014-12-22,2,2,2,40.83434927009925,-73.94466247283547,1,1,1,3,75.0,440.0,1500.0,0.0,41.0,1,25.0,3,1125,4,2015-09-04,2016-09-16,0.2,100.0,0,1,0,1,0,0,1,1,0,0
2016-11-13,2,2,2,40.85075575678988,-73.93684519886284,2,1,1,2,75.0,525.0,2250.0,300.0,30.0,1,0.0,1,6,1,2017-04-12,2017-04-12,1.0,80.0,0,1,0,1,0,0,1,1,0,0
2013-11-05,1,1,1,40.844109548704125,-73.93764478355115,1,1,1,1,45.0,315.0,1350.0,0.0,50.0,1,0.0,2,1125,3,2016-01-03,2016-05-07,0.18,100.0,0,1,0,1,0,0,1,1,0,0
2014-09-18,1,1,1,40.8399748967881,-73.9442149566863,1,1,1,1,67.0,475.0,2010.0,0.0,0.0,1,10.0,4,28,51,2014-10-29,2016-11-24,1.67,96.0,0,1,0,1,0,0,1,0,0,1
2013-05-09,2,2,2,40.833070445654336,-73.93957115751259,2,1,1,1,51.0,357.0,1764.0,200.0,20.0,1,10.0,7,40,36,2013-05-31,2017-01-04,0.75,93.0,0,1,0,1,0,0,1,0,1,0
2012-07-31,2,2,1,40.84030055922892,-73.94398217612056,1,1,1,1,39.0,400.0,1000.0,100.0,0.0,1,0.0,10,1125,10,2013-06-17,2016-09-30,0.21,87.0,0,1,0,1,0,0,1,0,0,1
2011-05-05,1,1,1,40.8525037016808,-73.93642681277872,2,1,1,1,26.0,182.0,780.0,200.0,20.0,2,0.0,3,7,13,2017-02-03,2017-04-30,4.29,100.0,0,1,0,1,0,0,1,0,1,0
2013-03-05,6,6,3,40.84099043958553,-73.9369367887404,2,1,1,1,65.0,455.0,1950.0,100.0,0.0,1,15.0,5,1125,6,2017-03-15,2017-04-29,3.53,100.0,0,1,0,1,0,0,1,0,0,1
2015-08-24,1,1,1,40.84877306765634,-73.94193819749712,1,1,1,1,68.0,476.0,2040.0,0.0,0.0,1,25.0,1,1125,32,2016-09-09,2017-04-01,4.03,97.0,0,1,0,1,0,0,1,1,0,0
2015-04-04,1,1,1,40.845076541736645,-73.93916586641691,5,1,1,2,125.0,875.0,3750.0,0.0,40.0,2,35.0,2,14,16,2015-08-23,2017-04-23,0.77,98.0,0,1,1,0,0,0,1,0,0,1
2014-03-19,1,1,1,40.78828808236039,-73.94850060329475,2,1,0,1,89.0,623.0,2670.0,125.0,45.0,1,0.0,5,99,48,2015-03-06,2017-03-13,1.82,95.0,0,1,1,0,0,0,1,0,0,1
2013-09-08,1,1,1,40.7876196845443,-73.95134734260508,2,1,1,1,85.0,595.0,2550.0,0.0,20.0,1,20.0,1,10,12,2016-12-08,2017-04-30,2.43,98.0,0,1,0,1,0,0,1,0,0,1
2011-04-19,2,2,2,40.794064822648885,-73.94102311972405,1,1,1,1,62.0,434.0,1695.0,0.0,0.0,1,0.0,5,365,108,2011-04-25,2017-01-07,1.47,99.0,0,1,0,0,1,0,1,0,1,0
2015-01-30,1,1,1,40.8030211612526,-73.93476042775912,3,1,1,2,115.0,805.0,3450.0,250.0,80.0,1,0.0,4,10,1,2015-04-01,2015-04-01,0.04,100.0,0,1,1,0,0,0,1,0,1,0
2013-07-20,1,1,1,40.79766480563015,-73.94755629655201,6,1,3,3,240.0,1680.0,7200.0,250.0,80.0,4,15.0,2,1125,2,2016-04-28,2016-07-11,0.16,90.0,0,1,1,0,0,0,1,0,1,0
2014-08-21,1,1,1,40.79662876656612,-73.94893101092231,2,1,1,1,75.0,525.0,2250.0,0.0,25.0,1,20.0,1,1125,5,2016-04-17,2016-08-20,0.39,96.0,0,1,0,1,0,0,1,0,0,1
2014-07-26,2,2,2,40.78509669064543,-73.94233720635671,2,1,1,1,95.0,665.0,2850.0,0.0,50.0,2,0.0,3,1125,76,2014-08-11,2017-04-15,2.28,92.0,0,1,0,1,0,0,1,0,1,0
2012-08-15,1,1,1,40.795572495878965,-73.93422823881521,12,4,4,9,300.0,2100.0,9000.0,0.0,200.0,1,0.0,1,1125,74,2015-12-06,2017-04-19,4.3,93.0,1,0,1,0,0,0,1,0,0,1
2012-06-23,1,1,1,40.79770327981139,-73.93753845175667,2,1,1,1,75.0,525.0,1355.0,0.0,30.0,1,15.0,1,1125,19,2013-10-21,2016-12-05,0.44,96.0,0,1,0,1,0,0,1,0,0,1
2013-09-14,1,1,1,40.79156641209558,-73.9488625807937,2,1,1,1,100.0,700.0,2700.0,250.0,75.0,2,50.0,3,28,38,2014-12-06,2017-04-16,1.29,79.0,0,1,1,0,0,0,1,0,0,1
2016-02-22,1,1,1,40.79736360461939,-73.9444228559514,2,1,1,1,100.0,700.0,3000.0,0.0,20.0,1,10.0,1,1125,26,2016-03-13,2017-04-18,1.87,98.0,0,1,0,1,0,0,1,0,0,1
2012-08-21,1,1,1,40.78602462061921,-73.94993268872703,1,1,1,1,74.0,518.0,2220.0,0.0,0.0,1,0.0,3,12,13,2016-09-24,2017-04-07,1.74,82.0,0,1,0,1,0,0,1,0,1,0
2015-08-24,4,4,4,40.799704856147805,-73.94110442864688,1,1,1,1,55.0,320.0,1000.0,0.0,8.0,1,35.0,1,1125,30,2015-09-15,2017-02-24,1.5,86.0,0,1,0,0,1,1,0,0,0,1
2016-02-18,1,1,1,40.78925358263172,-73.94164684699592,2,1,1,1,75.0,525.0,2250.0,0.0,0.0,1,0.0,2,1125,26,2016-11-06,2017-04-15,4.31,98.0,0,1,0,1,0,0,1,0,1,0
2014-05-27,2,2,2,40.788342342929646,-73.94720113989716,1,1,1,1,55.0,385.0,1650.0,0.0,20.0,1,0.0,2,14,132,2014-11-17,2017-04-23,4.4,94.0,0,1,0,1,0,0,1,0,0,1
2013-02-25,1,1,1,40.802783366800334,-73.94000534725069,2,1,1,1,75.0,500.0,1500.0,0.0,0.0,1,15.0,1,1125,3,2014-07-29,2015-10-04,0.09,93.0,0,1,0,1,0,0,1,1,0,0
2012-11-25,1,1,1,40.80878002284811,-73.93759889273473,5,2,2,3,195.0,1365.0,5850.0,0.0,50.0,1,0.0,7,1125,3,2017-04-09,2017-04-23,3.0,100.0,0,1,1,0,0,0,1,0,0,1
2012-08-08,2,2,2,40.79779188376892,-73.93647980382642,4,1,1,3,150.0,1050.0,4500.0,0.0,0.0,2,25.0,2,1125,15,2016-01-05,2017-04-21,0.93,96.0,0,1,1,0,0,0,1,1,0,0
2011-04-11,1,1,1,40.79801976179806,-73.93362214390969,2,1,0,2,85.0,400.0,1400.0,500.0,75.0,1,15.0,3,1125,7,2015-12-21,2016-08-02,0.42,100.0,0,1,1,0,0,0,1,0,0,1
