Host Since,Host Listings Count,Host Total Listings Count,Calculated host listings count,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,PersonPrice,Weekly Price,Monthly Price,PerSecurity,Security Deposit,PerCleaning,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,First Review,Last Review,Reviews per Month,Review Scores Rating,Property Type_Building,Property Type_Unit,Room Type_Entire home/apt,Room Type_Private room,Room Type_Shared room,Bed Type_Other,Bed Type_Real Bed,Cancellation Policy_flexible,Cancellation Policy_moderate,Cancellation Policy_strict
8/15/12,3,3,2,40.71852765,-73.98173131,2,1,1,1,75,37.5,500,1750,50,100,20,40,1,15,1,1125,30,1/16/14,3/30/17,0.75,0,0,1,0,1,0,0,1,0,0,1
6/22/16,1,1,1,40.74768561,-73.9717854,2,1,0,1,140,70,980,4200,0,0,25,50,1,0,1,1125,16,10/17/16,4/24/17,2.4,1,0,1,1,0,0,0,1,0,1,0
3/8/12,1,1,1,40.74390975,-73.97150718,5,1,1,1,350,70,2450,10500,0,0,0,0,1,0,3,1125,1,4/15/17,4/15/17,1,1,0,1,1,0,0,0,1,1,0,0
8/27/14,1,1,1,40.77394493,-73.9476794,2,1,1,1,99,49.5,693,2970,50,100,12.5,25,1,0,8,1125,8,7/19/15,10/15/16,0.37,0,0,1,1,0,0,0,1,0,0,1
7/5/16,1,1,1,40.76193893,-73.95816595,3,1,1,1,160,53.33333333,1120,4800,33.33333333,100,16.66666667,50,1,0,2,1125,7,8/14/16,10/25/16,0.8,1,0,1,1,0,0,0,1,1,0,0
11/17/10,1,1,1,40.77305407,-73.96282922,3,1,1,2,99,33,693,2970,33.33333333,100,11.66666667,35,2,25,2,7,12,12/11/16,4/30/17,2.48,1,0,1,0,0,1,1,0,0,1,0
6/3/13,1,1,1,40.78463958,-73.95142353,2,1,0,1,159,79.5,1113,4770,0,0,50,100,1,50,4,1125,3,5/21/16,9/21/16,0.26,0,0,1,1,0,0,0,1,1,0,0
10/20/13,1,1,1,40.767112,-73.95793429,2,1,1,1,250,125,1750,7500,0,0,50,100,2,0,5,10,7,12/4/16,4/18/17,1.38,1,0,1,1,0,0,0,1,0,0,1
11/8/12,1,1,1,40.7806466,-73.94815734,2,1,1,1,157,78.5,1099,4710,100,200,40,80,2,30,2,30,39,12/8/12,4/7/17,0.73,0,0,1,1,0,0,0,1,0,0,1
3/7/13,2,2,2,40.76726895,-73.95838528,8,1,2,5,249,31.125,1743,6450,25,200,5,40,4,40,1,1125,149,11/30/13,4/16/17,3.57,0,0,1,1,0,0,0,1,0,0,1
6/7/15,1,1,1,40.77341177,-73.95620877,2,1,1,1,95,47.5,665,2850,0,0,12.5,25,1,0,1,1125,23,4/25/16,4/25/17,1.84,1,0,1,0,1,0,0,1,1,0,0
7/25/13,1,1,1,40.79262115,-73.97138265,3,1,1,2,124,41.33333333,868,3100,0,0,10,30,1,20,4,181,35,10/1/13,4/16/17,0.8,0,0,1,1,0,0,0,1,0,0,1
6/12/09,2,2,1,40.7881896,-73.9682205,4,1,1,2,225,56.25,1575,6750,0,0,0,0,1,0,2,10,12,1/4/10,11/20/16,0.13,0,0,1,1,0,0,0,1,0,1,0
8/26/13,1,1,1,40.77771082,-73.98915963,5,1,1,2,199,39.8,1393,5970,59.8,299,18,90,2,25,3,55,3,8/21/16,9/3/16,0.35,0,0,1,1,0,0,0,1,0,0,1
3/31/16,2,2,1,40.79007158,-73.968053,7,2,3,3,275,39.28571429,1925,8250,0,0,7.142857143,50,6,50,3,12,2,1/1/17,3/17/17,0.49,1,0,1,1,0,0,0,1,1,0,0
8/5/14,1,1,1,40.80251071,-73.96531972,5,1,3,3,250,50,1750,7500,50,250,16,80,1,0,3,1125,2,5/21/15,9/14/15,0.08,1,0,1,1,0,0,0,1,0,0,1
4/9/13,1,1,1,40.77812937,-73.97840586,4,1,1,2,132,33,924,3960,125,500,15,60,1,0,2,7,5,2/20/17,5/1/17,2.05,1,0,1,1,0,0,0,1,0,0,1
5/6/15,1,1,1,40.7735374,-73.9846244,2,1,1,1,200,100,800,2500,0,0,25,50,1,45,2,1125,3,10/7/15,2/11/16,0.16,1,1,0,0,1,0,0,1,0,0,1
7/2/15,1,1,1,40.78101437,-73.98533472,2,1,1,1,70,35,550,1300,0,0,7.5,15,1,0,3,16,4,8/26/16,9/7/16,0.48,1,0,1,0,1,0,0,1,0,1,0
7/9/15,2,2,2,40.78146594,-73.95287418,1,2,1,1,50,50,350,1500,0,0,30,30,1,0,1,3,7,9/27/15,3/12/17,0.36,0,0,1,0,0,1,1,0,1,0,0
4/21/13,2,2,2,40.77259129,-73.95646749,4,1,1,2,200,50,1400,6000,200,800,20,80,2,20,3,10,23,6/18/15,4/29/17,1,0,0,1,1,0,0,0,1,0,0,1
1/29/14,1,1,1,40.77379516,-73.9498074,2,1,1,1,155,77.5,1085,4600,125,250,37.5,75,2,45,1,365,108,12/16/14,4/16/17,3.72,1,0,1,0,1,0,0,1,0,0,1
6/7/15,1,1,1,40.76188818,-73.96034037,4,1,1,1,200,50,1400,5061,50,200,25,100,1,0,1,1125,13,6/21/15,1/1/17,0.57,0,0,1,1,0,0,0,1,0,0,1
9/20/14,1,1,1,40.78554881,-73.95438205,2,1,1,1,212,106,1484,6360,100,200,40,80,2,50,2,1125,4,10/9/16,12/5/16,0.58,1,0,1,1,0,0,0,1,0,1,0
5/13/10,1,1,1,40.77800497,-73.94821549,4,1,1,2,150,37.5,1050,4500,125,500,18.75,75,1,0,5,30,18,6/1/10,4/9/17,0.21,1,0,1,1,0,0,0,1,0,1,0
8/31/15,1,1,1,40.77129935,-73.95443413,4,1,0,1,175,43.75,1225,5250,0,0,0,0,3,25,1,1125,15,12/30/15,9/5/16,0.92,1,0,1,1,0,0,0,1,1,0,0
6/9/09,5,5,2,40.78287171,-73.9489314,2,1,1,1,105,52.5,735,2350,0,0,39.5,79,1,0,30,1125,19,12/19/15,1/9/17,1.14,0,0,1,1,0,0,0,1,0,1,0
2/21/16,1,1,1,40.77528396,-73.95753721,3,1,1,2,165,55,1155,4950,63,189,16.66666667,50,1,0,3,1125,20,5/1/16,4/14/17,1.63,0,0,1,1,0,0,0,1,0,1,0
11/20/14,1,1,1,40.76436007,-73.96471195,4,1,1,2,300,75,2100,9000,0,0,0,0,1,0,2,1125,7,10/25/15,9/17/16,0.38,0,0,1,1,0,0,0,1,0,1,0
11/11/15,2,2,2,40.80191938,-73.96199878,2,2,1,1,50,25,300,1100,0,0,0,0,1,0,7,60,1,1/7/16,1/7/16,0.06,1,0,1,0,1,0,0,1,1,0,0
5/31/13,1,1,1,40.80275677,-73.96464162,5,1,2,2,100,20,500,1300,40,200,16,80,5,10,5,36,2,7/29/16,8/31/16,0.21,0,0,1,1,0,0,0,1,0,1,0
4/21/13,1,1,1,40.80270007,-73.96492092,2,1,1,1,88,44,570,1975,0,0,12.5,25,2,25,3,100,101,5/15/13,4/28/17,2.09,0,0,1,0,1,0,0,1,0,1,0
6/12/13,1,1,1,40.78815313,-73.97369778,3,1,1,1,150,50,1050,4500,116.6666667,350,0,0,1,15,2,1125,21,7/6/13,10/12/15,0.45,0,0,1,0,0,1,1,0,0,0,1
10/26/16,1,1,1,40.77850538,-73.95193126,2,1,1,1,90,45,630,2700,0,0,10,20,1,0,2,1125,7,1/29/17,4/15/17,2.21,0,0,1,0,0,1,0,1,0,0,1
11/16/13,1,1,1,40.78338867,-73.95238588,1,1,1,1,149,149,825,4470,800,800,0,0,1,0,3,40,10,4/6/16,4/11/17,0.76,1,0,1,0,1,0,0,1,0,1,0
3/5/13,1,1,1,40.76519921,-73.96454046,3,1,1,2,90,30,630,2700,166.6666667,500,16.66666667,50,1,25,1,90,57,2/12/15,4/28/17,2.11,0,0,1,1,0,0,0,1,0,0,1
11/24/13,1,1,1,40.77468453,-73.95494659,4,1,1,2,117,29.25,819,3510,62.5,250,4.75,19,2,25,2,1125,5,5/23/16,12/24/16,0.43,0,0,1,0,1,0,0,1,0,1,0
11/16/12,3,3,3,40.77906787,-73.94952573,2,1,1,1,70,35,490,2100,50,100,50,100,1,0,1,1125,15,4/19/16,1/2/17,1.18,0,0,1,0,0,1,0,1,0,0,1
11/10/13,1,1,1,40.77221469,-73.95585561,2,1,0,1,135,67.5,945,4050,0,0,0,0,1,0,7,1125,5,11/24/14,4/17/17,0.17,0,0,1,1,0,0,0,1,0,1,0
9/13/15,1,1,1,40.78464876,-73.94914435,3,1,0,1,100,33.33333333,950,3000,33.33333333,100,13.33333333,40,1,50,1,7,7,8/22/16,12/26/16,0.82,0,0,1,1,0,0,0,1,0,1,0
1/1/14,1,1,1,40.76894341,-73.95810051,2,1,0,1,190,95,1330,5700,0,0,35,70,2,50,3,1125,76,4/18/14,4/25/17,2.05,1,0,1,1,0,0,0,1,0,0,1
12/18/13,3,3,3,40.77220616,-73.94819475,6,1,2,2,250,41.66666667,1750,7500,0,0,16.66666667,100,4,20,3,7,5,11/26/16,3/26/17,0.94,1,0,1,1,0,0,0,1,0,0,1
7/7/14,1,1,1,40.77637271,-73.9493912,3,1,1,2,150,50,1050,4500,0,0,26.66666667,80,1,0,1,25,1,4/16/17,4/16/17,1,1,0,1,1,0,0,0,1,0,0,1
7/24/12,1,1,1,40.79196381,-73.97064658,2,1,1,1,125,62.5,875,3750,0,0,25,50,2,0,3,60,49,1/3/13,4/25/17,0.93,0,0,1,0,1,0,0,1,0,0,1
6/13/12,1,1,1,40.79358308,-73.97042794,1,1,1,1,80,80,560,1950,250,250,25,25,1,40,4,30,23,8/19/13,4/18/17,0.51,1,0,1,1,0,0,1,0,0,1,0
2/13/14,5,5,5,40.79516429,-73.96812876,2,1,1,1,120,60,840,3600,0,0,24.5,49,1,25,1,1125,28,11/10/16,4/22/17,4.8,0,0,1,0,1,0,0,1,0,0,1
5/31/11,1,1,1,40.779547,-73.98450443,2,1,0,2,166,83,1162,4980,200,400,20,40,1,0,5,6,62,6/10/11,4/20/17,0.86,0,0,1,1,0,0,0,1,0,1,0
5/22/13,1,1,1,40.77891587,-73.98348811,2,1,0,1,119,59.5,833,3570,0,0,17.5,35,2,0,2,1125,33,12/1/13,4/11/17,0.79,1,0,1,1,0,0,0,1,0,0,1
4/26/12,2,2,2,40.84442575,-73.93552881,6,1,2,2,130,21.66666667,910,3900,0,0,0,0,3,20,3,11,3,6/21/16,8/8/16,0.28,0,0,1,1,0,0,0,1,0,1,0
10/3/13,2,2,2,40.84445079,-73.93779865,5,1,2,3,119,23.8,833,3570,0,0,0,0,1,0,1,90,1,4/2/17,4/20/17,0.88,1,0,1,1,0,0,0,1,1,0,0
8/30/14,1,1,1,40.84504215,-73.93657852,4,1,2,2,85,21.25,595,2550,75,300,15,60,1,0,3,1125,1,1/8/17,1/8/17,0.26,0,0,1,1,0,0,0,1,0,0,1
1/11/14,1,1,1,40.8411874,-73.93899513,3,1,1,1,90,30,550,2700,0,0,0,0,1,20,1,1125,137,5/14/14,4/10/17,3.78,0,0,1,0,1,0,0,1,1,0,0
7/17/12,2,2,2,40.84455781,-73.93320584,2,1,1,1,55,27.5,280,950,0,0,0,0,1,10,6,1125,25,2/3/14,1/5/16,0.63,0,0,1,0,1,0,0,1,1,0,0
5/6/15,1,1,1,40.8532138,-73.93596007,2,1,1,1,35,17.5,245,1050,0,0,5,10,1,5,1,2,8,3/5/17,5/2/17,4,0,0,1,0,0,1,0,1,1,0,0
8/13/14,1,1,1,40.83555596,-73.94952744,2,1,1,1,50,25,350,1500,0,0,0,0,1,0,3,10,12,9/15/14,10/10/16,0.37,0,0,1,0,0,1,1,0,1,0,0
9/6/14,1,1,1,40.85296767,-73.93001066,2,1,1,1,75,37.5,525,2250,0,0,0,0,2,50,1,14,1,1/3/17,1/3/17,0.25,1,0,1,0,1,0,0,1,0,1,0
5/8/16,2,2,2,40.85140841,-73.92975559,2,1,1,2,41,20.5,287,1230,0,0,0,0,1,0,1,1125,4,8/22/16,10/16/16,0.47,0,0,1,0,1,0,0,1,0,1,0
4/18/13,4,4,4,40.83383096,-73.94468628,1,1,5,1,39,39,350,1350,95,95,100,100,1,25,7,365,3,7/13/16,1/31/17,0.3,1,0,1,0,1,0,0,1,0,0,1
5/14/10,4,4,4,40.8578712,-73.93048404,1,1,1,1,80,80,550,1200,200,200,30,30,1,25,4,1125,9,12/3/14,1/30/17,0.31,1,0,1,0,1,0,1,0,1,0,0
8/2/12,1,1,1,40.84914357,-73.93876402,3,1,2,2,110,36.66666667,800,2200,266.6666667,800,20,60,2,50,2,60,40,4/23/13,4/24/17,0.81,1,0,1,1,0,0,0,1,0,0,1
4/12/17,1,1,1,40.83694415,-73.94211793,2,1,0,1,100,50,700,3000,0,0,0,0,1,25,3,7,1,4/28/17,4/28/17,1,1,0,1,1,0,0,0,1,1,0,0
6/24/16,1,1,1,40.83668743,-73.9427367,2,1,1,1,110,55,770,3300,75,150,37.5,75,1,0,2,1125,2,9/14/16,11/11/16,0.26,0,1,0,0,1,0,0,1,0,1,0
10/25/15,1,1,1,40.84834274,-73.93336426,5,1,1,2,100,20,700,3000,0,0,10,50,2,15,2,1125,27,11/16/15,3/29/17,1.51,0,0,1,1,0,0,0,1,0,1,0
5/1/16,2,2,2,40.83949233,-73.94035078,2,1,1,1,80,40,560,2400,0,0,10,20,1,0,2,14,4,1/30/17,4/14/17,1.25,0,0,1,0,1,0,0,1,0,0,1
9/8/14,1,1,1,40.85617264,-73.9314133,4,1,1,1,50,12.5,300,1200,62.5,250,5,20,2,15,2,31,24,12/11/15,4/2/17,1.41,1,0,1,0,1,0,0,1,0,0,1
7/5/15,2,2,2,40.83104999,-73.9402038,1,1,1,1,85,85,595,2550,0,0,50,50,1,0,2,1125,4,7/17/16,4/20/17,0.41,0,0,1,0,1,0,0,1,0,0,1
1/4/15,1,1,1,40.77332772,-73.99028866,2,1,1,1,159,79.5,1113,4770,0,0,0,0,1,0,1,1125,3,10/19/16,11/30/16,0.45,1,0,1,0,1,0,0,1,1,0,0
3/31/15,1,1,1,40.77579447,-73.98863668,2,1,2,1,82,41,574,2460,0,0,20,40,1,0,3,1125,5,1/4/17,3/21/17,1.24,0,0,1,0,1,0,0,1,0,0,1
1/2/15,1,1,1,40.80245778,-73.96883722,2,1,0,1,100,50,700,3000,0,0,15,30,1,0,2,1125,1,2/14/16,2/14/16,0.07,0,0,1,1,0,0,0,1,0,1,0
4/30/14,1,1,1,40.78403827,-73.97180387,2,1,0,1,148,74,805,4600,250,500,37.5,75,1,25,6,60,19,6/30/13,4/20/17,0.41,1,0,1,1,0,0,0,1,0,0,1
8/13/12,1,1,1,40.76828845,-73.98430035,2,1,1,1,100,50,700,3000,100,200,25,50,1,50,3,15,1,12/28/16,12/28/16,0.23,1,0,1,0,1,0,0,1,1,0,0
2/2/17,1,1,1,40.78704384,-73.97778399,4,1,1,1,150,37.5,1050,4500,0,0,3.75,15,1,10,1,21,2,3/24/17,4/20/17,1.4,0,0,1,1,0,0,0,1,1,0,0
9/6/13,1,1,1,40.77479993,-73.97778805,6,2,2,3,355,59.16666667,2485,10650,83.33333333,500,16.66666667,100,1,0,5,20,3,8/26/16,12/2/16,0.36,1,0,1,1,0,0,0,1,0,0,1
12/26/14,1,1,1,40.77804332,-73.97611172,4,1,1,4,210,52.5,1470,6300,100,400,20,80,4,0,6,1125,5,6/8/15,8/1/16,0.21,0,0,1,1,0,0,0,1,0,0,1
6/28/15,1,1,1,40.77835355,-73.97655181,3,2,1,1,200,66.66666667,1400,6000,0,0,0,0,1,0,3,1125,5,5/6/16,5/29/16,0.41,1,0,1,1,0,0,0,1,1,0,0
7/16/15,1,1,1,40.78384579,-73.97402026,2,1,1,1,200,100,1400,6000,0,0,30,60,1,0,6,1125,25,8/25/15,4/15/17,1.21,0,0,1,1,0,0,0,1,0,0,1
4/2/16,1,1,1,40.78230156,-73.98080864,2,1,1,1,171,85.5,1197,5130,0,0,0,0,1,0,1,1125,9,4/24/16,11/12/16,0.72,1,0,1,0,1,0,0,1,0,1,0
9/18/16,1,1,1,40.78534608,-73.9771222,1,1,1,1,110,110,770,3300,0,0,50,50,1,0,1,6,7,9/23/16,2/19/17,0.94,0,0,1,0,1,0,0,1,0,0,1
11/29/13,1,1,1,40.7907134,-73.97408336,2,1,1,1,145,72.5,1015,4350,175,350,40,80,1,0,3,13,8,6/23/14,6/13/16,0.23,0,0,1,1,0,0,0,1,0,0,1
12/26/14,28,28,10,40.78285812,-73.98339151,6,1,2,4,265,44.16666667,1855,8350,125,750,16.66666667,100,4,75,30,1125,10,3/7/15,11/5/16,0.38,0,0,1,1,0,0,0,1,0,0,1
11/25/13,1,1,1,40.78917567,-73.97926585,3,1,1,2,120,40,750,3600,100,300,33.33333333,100,1,0,2,1125,5,1/2/14,1/1/16,0.12,0,0,1,1,0,0,0,1,0,1,0
11/16/16,5,5,5,40.79822374,-73.9638097,2,2,1,1,95,47.5,665,2850,0,0,10,20,1,0,1,60,11,2/3/17,4/24/17,3.63,0,0,1,0,1,0,0,1,0,0,1
10/1/10,2,2,1,40.80136103,-73.96250103,8,1,2,5,100,12.5,700,8000,75,600,18.75,150,5,20,2,1125,55,11/9/12,4/22/17,1.01,0,0,1,1,0,0,1,0,0,0,1
5/22/13,1,1,1,40.7852092,-73.97262978,3,1,1,2,140,46.66666667,680,4200,0,0,16.66666667,50,1,0,1,1125,7,7/13/15,9/6/16,0.32,0,0,1,1,0,0,0,1,0,1,0
10/13/15,1,1,1,40.78549329,-73.97245767,2,1,1,2,200,100,1400,6000,0,0,25,50,1,0,3,1125,6,11/27/15,8/7/16,0.34,1,0,1,1,0,0,0,1,0,1,0
7/9/16,1,1,1,40.79953212,-73.96585852,1,1,1,1,150,150,1050,4500,0,0,0,0,1,0,4,1125,4,7/9/16,10/28/16,0.4,0,0,1,0,1,0,0,1,0,0,1
6/1/13,2,2,2,40.79762993,-73.96379991,2,1,1,1,60,30,420,1800,0,0,22.5,45,1,30,1,1125,2,8/15/16,1/1/17,0.23,0,0,1,0,1,0,0,1,1,0,0
10/1/14,1,1,1,40.72908497,-73.97704787,10,1,3,6,413,41.3,2891,12390,50,500,19.5,195,4,20,3,1125,16,5/27/16,4/30/17,1.4,0,0,1,1,0,0,0,1,0,0,1
3/27/16,1,1,1,40.64991802,-74.01046284,1,1,1,1,48,48,336,1440,95,95,20,20,1,15,1,1125,5,8/28/16,4/9/17,0.6,1,0,1,0,1,0,0,1,0,0,1
7/11/12,2,2,1,40.7159711,-73.96277232,2,1,1,1,75,37.5,525,2250,0,0,20,40,1,25,2,1125,2,3/1/17,4/5/17,0.92,0,0,1,0,1,0,0,1,1,0,0
7/30/11,2,2,2,40.71804831,-73.99555544,6,1,3,3,330,55,2310,9900,66.66666667,400,16.66666667,100,4,60,3,30,60,7/24/15,4/15/17,2.77,0,0,1,1,0,0,0,1,0,0,1
10/18/12,1,1,1,40.71592116,-73.98980282,5,1,2,2,400,80,2800,12000,100,500,16,80,3,25,5,30,30,11/10/12,1/2/17,0.55,1,0,1,1,0,0,0,1,0,0,1
3/30/15,1,1,1,40.7150862,-73.99670399,4,1,2,3,65,16.25,455,1950,0,0,12.5,50,3,25,1,15,92,4/20/15,1/16/17,3.69,0,0,1,1,0,0,0,1,0,1,0
12/4/12,1,1,1,40.71547731,-73.9986512,3,1,1,1,200,66.66666667,1400,6000,33.33333333,100,13.33333333,40,2,20,2,1125,14,1/2/15,2/28/17,0.49,0,0,1,1,0,0,0,1,0,1,0
12/9/10,1,1,1,40.71515182,-73.9902915,4,1,1,2,139,34.75,973,2800,25,100,15,60,1,25,5,365,76,3/27/12,4/10/17,1.22,0,0,1,1,0,0,0,1,0,0,1
12/12/13,1,1,1,40.74374323,-74.00044413,2,1,1,1,199,99.5,1393,4750,150,300,60,120,2,25,3,90,88,6/1/14,4/1/17,2.47,1,1,0,1,0,0,0,1,0,0,1
2/20/10,2,2,2,40.74008464,-74.00270638,2,1,1,1,125,62.5,777,2500,125,250,37.5,75,1,50,5,1200,22,5/16/10,1/14/17,0.26,1,0,1,0,1,0,0,1,0,0,1
10/24/16,1,1,1,40.74809872,-73.9974036,2,1,1,1,275,137.5,1925,8250,0,0,50,100,1,0,5,31,1,12/10/16,12/10/16,0.21,1,0,1,1,0,0,0,1,0,1,0
10/18/13,1,1,1,40.74379532,-73.99783233,3,1,0,1,250,83.33333333,1750,7500,0,0,16.66666667,50,2,15,30,1125,7,5/4/16,1/1/17,0.58,1,0,1,1,0,0,0,1,0,1,0
4/9/16,1,1,1,40.74419162,-73.99861004,3,1,1,1,180,60,1260,5400,66.66666667,200,26.66666667,80,2,30,3,1125,31,5/17/16,4/14/17,2.65,0,0,1,1,0,0,0,1,0,0,1
3/1/15,1,1,1,40.74030656,-74.00253289,2,1,1,1,89,44.5,623,2670,0,0,7.5,15,1,30,2,28,7,12/22/16,4/29/17,1.59,0,0,1,0,1,0,0,1,0,1,0
3/29/16,1,1,1,40.73974337,-74.00069186,2,1,1,2,230,115,1610,6900,50,100,50,100,2,50,2,1125,33,4/22/16,2/23/17,2.61,0,0,1,1,0,0,0,1,0,0,1
4/30/14,1,1,1,40.74582916,-74.00404521,3,1,1,2,175,58.33333333,1225,3500,66.66666667,200,8.333333333,25,1,0,3,60,6,2/23/15,6/1/16,0.22,0,0,1,1,0,0,0,1,0,1,0
7/28/16,1,1,1,40.74138018,-73.99875285,2,1,0,2,128,64,896,3840,75,150,0,0,1,0,1,1125,6,12/6/16,2/25/17,1.22,0,0,1,1,0,0,0,1,0,1,0
6/11/14,11,11,11,40.74785831,-73.99652126,1,1,0,1,77,77,539,2310,0,0,5,5,1,0,1,90,9,12/21/16,4/2/17,2.01,0,0,1,0,1,0,0,1,0,1,0
12/29/09,1,1,1,40.7467966,-74.00492706,4,1,2,2,175,43.75,1225,5250,25,100,0,0,1,0,1,1125,6,9/7/15,5/7/16,0.3,0,0,1,1,0,0,0,1,0,1,0
12/15/13,10,10,9,40.74305495,-73.99380451,3,1,1,1,199,66.33333333,1393,5970,33.33333333,100,33.33333333,100,2,20,1,1125,6,5/13/15,2/16/16,0.25,0,0,1,1,0,0,0,1,0,0,1
6/11/14,11,11,11,40.74798129,-73.99532145,1,1,1,1,77,77,539,2310,0,0,8,8,1,0,1,90,28,9/6/16,4/17/17,3.5,0,0,1,0,1,0,0,1,0,1,0
6/30/12,1,1,1,40.7394498,-73.99616428,2,1,1,1,126,63,882,3780,100,200,35,70,2,0,4,35,7,12/11/15,1/2/17,0.41,1,0,1,1,0,0,0,1,0,1,0
6/20/11,1,1,1,40.75165321,-74.00073878,2,1,1,1,225,112.5,1575,6750,0,0,125,250,2,50,29,190,6,6/10/16,11/1/16,0.55,1,0,1,1,0,0,0,1,0,0,1
3/23/17,1,1,1,40.74785441,-73.99072307,2,1,1,1,139,69.5,973,4170,0,0,0,0,1,0,2,1125,8,3/25/17,4/15/17,6,0,0,1,0,1,0,0,1,0,1,0
10/19/12,1,1,1,40.74314084,-74.00118597,2,1,1,1,155,77.5,950,2400,75,150,45,90,2,20,3,60,5,5/6/13,4/22/17,0.1,1,0,1,0,1,0,0,1,0,1,0
9/26/08,1,1,1,40.74968146,-74.00052223,4,1,1,3,150,37.5,950,4000,0,0,0,0,1,25,1,730,285,10/28/10,4/30/17,3.59,0,0,1,1,0,0,0,1,0,0,1
12/5/14,1,1,1,40.74963867,-73.99652581,3,1,1,1,207,69,1449,6210,66.66666667,200,28.33333333,85,1,0,2,1125,18,1/3/15,4/15/17,0.63,0,0,1,1,0,0,0,1,0,0,1
11/11/15,1,1,1,40.74434583,-73.99190543,6,1,2,3,300,50,2100,9000,0,0,16.66666667,100,1,0,1,1125,54,1/23/16,4/6/17,3.46,0,0,1,1,0,0,0,1,0,0,1
2/2/14,2,2,2,40.74967774,-73.99687922,1,1,1,1,89,89,623,2670,0,0,0,0,1,0,1,1125,38,10/9/15,4/13/17,1.99,0,0,1,0,0,1,1,0,0,0,1
7/14/11,1,1,1,40.74454726,-73.99776964,2,1,0,1,125,62.5,875,3750,0,0,0,0,1,0,3,1125,13,10/10/15,1/1/17,0.68,0,0,1,1,0,0,0,1,1,0,0
5/15/11,1,1,1,40.74795158,-73.99170557,6,1,3,4,650,108.3333333,4550,19500,0,0,20,120,1,0,2,25,27,8/22/13,4/14/17,0.6,0,0,1,1,0,0,0,1,0,0,1
12/7/15,1,1,1,40.7497296,-73.99525566,1,1,1,1,65,65,455,1950,0,0,10,10,1,0,3,1125,2,9/6/16,9/10/16,0.25,1,0,1,0,1,0,0,1,1,0,0
8/26/10,1,1,1,40.74030591,-73.99998757,2,1,0,1,125,62.5,875,2650,0,0,0,0,1,125,3,7,3,10/24/10,7/17/15,0.04,0,0,1,1,0,0,0,1,0,1,0
9/24/16,1,1,1,40.7490884,-73.9956994,5,1,3,4,144,28.8,1008,4320,0,0,24,120,3,25,2,1125,15,11/11/16,4/9/17,2.56,0,0,1,1,0,0,0,1,0,0,1
1/16/17,1,1,1,40.75190671,-74.00374081,3,1,0,1,180,60,1260,5400,0,0,0,0,1,0,3,30,3,3/9/17,4/19/17,1.55,0,0,1,1,0,0,0,1,1,0,0
7/15/14,1,1,1,40.79527874,-73.93217266,4,1,1,2,119,29.75,833,2599,50,200,7.5,30,2,10,1,1125,20,8/4/15,4/11/17,0.94,0,0,1,1,0,0,0,1,0,0,1
5/4/15,1,1,1,40.79771052,-73.93448843,2,1,1,1,110,55,770,3300,0,0,17.5,35,1,0,2,1125,1,1/1/16,1/1/16,0.06,1,0,1,1,0,0,0,1,0,1,0
11/17/14,1,1,1,40.78882349,-73.94869482,2,1,1,1,67,33.5,469,2010,0,0,5,10,1,0,1,1125,2,1/15/16,2/7/16,0.13,1,0,1,0,1,0,0,1,0,0,1
4/3/16,1,1,1,40.78820919,-73.94927339,3,1,1,1,155,51.66666667,1085,4650,50,150,16.66666667,50,2,0,1,1125,2,6/6/16,7/5/16,0.18,1,0,1,1,0,0,0,1,1,0,0
7/22/15,2,2,2,40.79550258,-73.94616862,2,1,1,1,125,62.5,875,3750,47.5,95,10,20,1,0,2,8,46,4/24/16,4/17/17,3.68,1,0,1,0,1,0,0,1,0,1,0
8/18/16,1,1,1,40.7862707,-73.94291964,1,1,1,1,60,60,420,1800,0,0,25,25,1,75,7,14,9,9/4/16,12/23/16,1.12,0,0,1,0,1,0,0,1,0,1,0
4/19/11,2,2,2,40.79415509,-73.93983704,1,1,1,1,77,77,539,1920,0,0,0,0,1,0,3,1125,21,9/13/14,1/1/17,0.65,1,0,1,0,1,0,0,1,0,1,0
5/13/13,2,2,2,40.78828437,-73.94840224,6,1,2,4,175,29.16666667,1225,5250,66.66666667,400,16.5,99,2,20,1,14,10,12/22/15,4/15/17,0.6,1,0,1,1,0,0,0,1,0,0,1
9/25/14,1,1,1,40.79232072,-73.93972121,2,1,1,1,75,37.5,525,2250,0,0,22.5,45,1,0,1,1125,29,4/11/16,4/30/17,2.24,0,0,1,0,1,0,0,1,1,0,0
10/24/14,3,3,3,40.7976525,-73.94021983,2,1,1,1,79,39.5,553,2370,48.5,97,35,70,2,0,3,1125,23,5/8/15,4/16/17,0.95,0,0,1,0,1,0,0,1,0,0,1
11/25/10,1,1,1,40.80767028,-73.93913299,2,1,1,1,99,49.5,693,2970,250,500,40,80,1,15,2,11,5,8/15/16,1/2/17,0.57,0,0,1,1,0,0,0,1,0,0,1
10/31/14,1,1,1,40.79862959,-73.94248862,8,1,1,3,166,20.75,1162,4980,25,200,10,80,2,20,1,1125,68,12/10/14,4/28/17,2.33,0,0,1,1,0,0,0,1,0,0,1
